kepid,tce_plnt_num,av_training_set,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
6755944,1,PC,,0.692965,5.69554e-06,131.81,0.00111929,0.7041,0.6527,1.21,0.09758,50.81,3.643,20.05,0.7853,0.1415,2210.0,421.0,,,6103.0,177.0,4.41,0.27,1.024,0.386
9473078,1,PC,,0.693834,3.96913e-06,132.188,0.000794131,0.9002,0.2602,1.3,0.3696,48.77,2.647,27.96,0.9742,0.2631,2140.0,394.0,,,5582.0,161.0,4.31,0.23,1.158,0.421
11197853,1,PC,,0.698465,4.15233e-06,131.848,0.000490495,0.7074,0.5268,0.917,0.02664,118.0,6.503,25.82,0.7332,0.1283,1560.0,2350.0,,,5143.0,164.0,4.64,1.1,0.624,1.875
9456281,1,PC,,0.701953,6.02905e-06,131.996,0.000893812,0.5065,2.678,0.9756,0.05362,162.9,13.69,18.41,0.7053,0.3205,1230.0,75.4,,,4239.0,138.0,4.7,0.07,0.536,0.056
5972334,3,PC,,0.708602,5.13207e-06,131.957,0.00108383,0.1186,30.38,1.429,0.2688,150.9,9.987,21.38,1.074,0.992,1850.0,138.0,,,5422.0,110.0,4.48,0.11,0.887,0.128
6974658,1,PC,,0.71654,5.34214e-06,131.72,0.000959675,0.7,0.6422,1.236,0.09494,59.61,4.297,20.2,0.8537,0.1798,2030.0,383.0,,,5552.0,160.0,4.35,0.24,1.03,0.383
6183511,1,PC,,0.727343,4.67475e-06,131.64,0.000820072,0.3,7.253,1.212,0.05202,334.3,20.3,23.53,0.5773,0.3041,818.0,70.3,,,3440.0,55.0,4.95,0.04,0.314,0.053
5033823,1,PC,,0.741751,1.18131e-05,131.583,0.00226374,0.1932,34.98,1.187,0.3164,25.08,3.985,9.038,0.5117,0.7214,2130.0,437.0,,,6163.0,205.0,4.46,0.28,1.013,0.41
9787239,5,PC,,0.74296,7.44086e-06,131.787,0.00144025,0.6923,1.639,1.238,0.1282,200.7,20.29,14.18,0.7714,0.389,1040.0,53.5,,,3782.0,91.0,4.75,0.05,0.509,0.046
5095635,1,PC,,0.754465,2.91593e-06,131.961,0.000490193,0.3148,4.173,1.096,0.03138,174.9,7.066,36.21,1.194,0.3744,1930.0,358.0,,,5883.0,165.0,4.53,0.27,0.892,0.327
11030475,2,PC,,0.761942,5.49324e-06,132.037,0.000979053,0.2883,9.583,1.118,0.07724,185.9,14.3,19.07,1.065,0.8786,1640.0,71.7,,,5167.0,105.0,4.55,0.06,0.787,0.061
8804845,2,PC,,0.762128,6.53306e-06,131.622,0.00114372,0.2909,9.055,1.181,0.112,72.72,6.464,16.15,0.7077,0.4737,1790.0,292.0,,,5614.0,147.0,4.56,0.22,0.827,0.266
10647452,1,PC,,0.762945,6.67962e-06,131.923,0.0012244,0.3295,9.446,1.148,0.08966,186.6,18.1,15.95,1.021,0.8603,1670.0,269.0,,,5377.0,223.0,4.59,0.17,0.744,0.232
7102227,3,PC,,0.763989,1.12858e-05,132.238,0.00238025,0.7039,1.713,1.337,0.2818,78.38,12.06,9.523,0.7218,0.4633,1590.0,153.0,,,5153.0,170.0,4.6,0.12,0.759,0.137
12405333,1,PC,,0.764874,5.95723e-06,132.123,0.00111842,0.1828,19.56,1.326,0.1722,166.8,13.45,17.78,1.093,1.089,1730.0,308.0,,,5231.0,183.0,4.48,0.27,0.86,0.3
4665571,1,PC,,0.76668,4.49068e-06,132.204,0.000875581,0.5,2.479,1.249,0.08545,215.8,13.08,23.66,1.046,0.5032,1490.0,106.0,,,4894.0,149.0,4.6,0.06,0.701,0.09
9221517,1,PC,,0.769843,4.35067e-06,131.755,0.000828688,0.1,29.67,1.257,0.137,80.52,4.778,24.32,0.7182,0.603,1650.0,195.0,,,5178.0,172.0,4.56,0.15,0.818,0.186
6607286,1,PC,,0.783263,2.51254e-06,131.943,0.000594767,0.6887,0.646,1.571,0.1051,239.2,8.664,41.46,1.702,0.2979,2080.0,445.0,,,6108.0,234.0,4.47,0.29,1.03,0.434
5980208,1,PC,,0.789152,4.14015e-06,131.514,0.000713419,0.9,0.3147,1.06,0.03988,201.4,11.96,24.82,1.089,0.4036,1240.0,82.9,,,4258.0,146.0,4.63,0.06,0.622,0.071
6279974,1,PC,,0.805252,7.12493e-07,132.105,0.000131423,0.9032,0.04288,1.044,0.02244,552.1,6.134,143.5,2.889,0.1128,2170.0,439.0,,,6258.0,192.0,4.4,0.27,1.039,0.416
4144576,1,PC,,0.813164,2.70559e-06,131.828,0.000535221,0.5,1.373,1.388,0.05946,171.4,6.198,38.49,1.041,0.2504,1610.0,211.0,,,5285.0,169.0,4.59,0.16,0.78,0.198
6867588,1,PC,,0.826275,4.49935e-06,132.274,0.00080627,0.9012,0.4151,1.03,0.07324,110.5,7.283,22.52,1.004,0.4641,1580.0,184.0,,,5203.0,177.0,4.59,0.14,0.781,0.173
9580167,1,PC,,0.827148,4.00513e-06,132.082,0.000753942,0.9177,0.2,1.305,0.04367,306.1,18.16,26.03,1.55,0.4436,1440.0,109.0,,,4865.0,183.0,4.61,0.07,0.705,0.092
11904151,2,PC,,0.837479,8.95885e-06,131.583,0.0019679,0.5001,1.441,1.544,0.1234,12.53,1.511,11.42,0.3829,0.08792,1970.0,24.9,,,5627.0,44.0,4.34,0.03,1.056,0.021
5801571,1,PC,,0.838598,5.80184e-07,132.314,9.23678e-05,0.9322,0.009648,1.036,0.02022,1695.0,19.5,181.8,4.686,0.08471,2010.0,409.0,,,6253.0,202.0,4.5,0.3,0.927,0.372
11870545,1,PC,,0.839948,3.12532e-06,132.164,0.000653894,0.3138,4.645,1.276,0.04212,470.4,20.82,32.83,1.578,0.7633,1470.0,95.0,,,4924.0,156.0,4.6,0.07,0.737,0.083
7841925,3,PC,,0.840569,1.00736e-05,131.754,0.00213808,0.6874,1.274,1.234,0.1394,48.74,6.721,10.23,0.6606,0.265,1780.0,475.0,,,5440.0,175.0,4.44,0.35,0.885,0.469
9475552,1,PC,,0.84337,2.03545e-06,131.973,0.000435247,0.2981,2.706,1.416,0.04904,316.0,9.509,50.35,1.487,0.4314,1540.0,1710.0,,,4818.0,142.0,4.48,0.89,0.856,1.9
6028860,1,PC,,0.844017,5.53189e-06,131.762,0.000933146,0.5246,2.252,0.8787,0.03854,95.57,7.368,18.31,0.7912,0.2909,1700.0,372.0,,,5607.0,166.0,4.58,0.27,0.779,0.338
10140122,1,PC,,0.849371,8.23377e-06,132.133,0.00183439,0.1,47.08,1.418,0.277,109.2,13.47,12.13,0.7984,1.163,1500.0,119.0,,,4979.0,202.0,4.6,0.11,0.788,0.108
7826620,1,PC,,0.849915,5.38997e-06,131.669,0.00107082,0.7018,0.9782,1.28,0.08241,150.9,11.44,18.72,0.6656,0.2029,1140.0,71.2,,,4294.0,146.0,4.74,0.07,0.504,0.053
7668416,1,PC,,0.858547,8.34571e-06,132.145,0.00169569,0.4911,4.336,1.172,0.1108,97.04,11.97,12.1,0.8673,0.6518,1670.0,301.0,,,5269.0,209.0,4.49,0.23,0.864,0.304
10604521,1,PC,,0.868099,4.703e-06,131.85,0.00114906,0.4387,3.646,1.569,0.1293,214.4,14.43,21.65,1.658,0.6862,2080.0,562.0,,,6173.0,276.0,4.43,0.32,1.108,0.59
5387843,1,PC,,0.870678,2.12929e-06,132.092,0.000454212,0.5003,1.258,1.244,0.02326,373.7,11.09,47.83,1.764,0.3002,1880.0,395.0,,,5985.0,184.0,4.52,0.3,0.883,0.368
5208962,1,PC,,0.876821,1.32803e-05,131.791,0.00313096,0.9749,0.1084,1.207,0.589,49.26,9.177,7.952,0.8886,0.3269,1980.0,344.0,,,6168.0,192.0,4.49,0.26,0.96,0.328
6129524,1,PC,,0.881825,6.59006e-06,131.701,0.00155635,0.9001,0.7002,1.408,0.3561,172.0,17.18,15.17,1.236,0.9419,1570.0,232.0,,,5260.0,213.0,4.59,0.17,0.778,0.222
9388479,2,PC,,0.893043,1.45711e-06,131.86,0.000256825,0.9008,0.08693,1.129,0.05883,613.4,13.25,68.87,1.335,0.1338,886.0,124.0,,,3572.0,143.0,4.81,0.11,0.446,0.12
5040077,1,PC,,0.89639,7.25872e-06,132.292,0.00140257,0.5,3.57,1.274,0.0858,136.6,14.17,13.84,1.017,0.4985,1810.0,404.0,,,5837.0,192.0,4.5,0.28,0.843,0.372
9873254,2,PC,,0.900356,8.02208e-06,132.228,0.00188395,0.3,9.718,1.45,0.1976,33.91,3.653,12.62,0.7441,0.5799,2080.0,217.0,,,5676.0,122.0,4.25,0.13,1.28,0.262
5785279,1,PC,,0.909056,2.95929e-05,132.441,0.00702122,0.6904,2.868,1.365,0.4314,22.71,8.754,3.475,0.5072,0.4778,1820.0,344.0,,,5486.0,164.0,4.39,0.25,0.996,0.372
8639908,1,PC,,0.910045,2.31735e-06,131.981,0.000528467,0.9,0.1398,1.546,0.03319,384.9,12.44,43.99,1.277,0.1906,1140.0,66.1,,,4296.0,146.0,4.71,0.05,0.54,0.051
2986833,1,PC,,0.91218,1.04921e-05,131.812,0.00210559,0.06763,144.0,1.211,0.1352,140.0,20.36,9.572,0.5753,1.244,955.0,81.1,,,3741.0,84.0,4.76,0.09,0.488,0.08
6697756,1,PC,,0.916135,4.73847e-06,132.025,0.000932701,0.3,5.047,1.21,0.06613,88.17,5.984,21.22,0.5689,0.2855,1210.0,73.7,,,4374.0,137.0,4.64,0.06,0.614,0.064
6310636,1,PC,,0.921012,4.67129e-06,132.044,0.00154617,0.2931,6.933,2.499,0.6752,89.45,5.028,22.96,0.7801,0.3588,1760.0,413.0,,,5738.0,183.0,4.49,0.29,0.819,0.38
11401182,1,PC,,0.927865,2.02532e-06,132.048,0.000399636,0.3133,3.009,1.162,0.02179,279.2,8.034,49.47,1.293,0.4073,1470.0,111.0,,,4911.0,157.0,4.53,0.65,0.783,0.107
3444588,1,PC,,0.928321,4.02754e-06,131.942,0.00085858,0.1,20.05,1.326,0.05828,379.3,22.77,25.17,1.139,0.6876,1110.0,42.6,,,4096.0,93.0,4.67,0.04,0.6,0.037
9467404,1,PC,,0.929895,2.11277e-06,132.258,0.000484187,0.5,0.8412,1.494,0.04014,70.35,1.97,48.37,1.221,0.1427,2290.0,264.0,,,6039.0,123.0,4.17,0.16,1.413,0.321
9044228,1,PC,,0.934887,1.6809e-06,131.58,0.000357835,0.3,2.292,1.369,0.03135,267.1,6.455,58.85,2.866,0.716,2080.0,867.0,,,4777.0,130.0,3.91,0.66,1.795,1.493
6265792,1,PC,,0.935126,4.69852e-06,132.195,0.00110379,0.9,0.3637,1.416,0.2766,67.44,4.24,21.89,1.064,0.3491,2020.0,423.0,,,6002.0,178.0,4.36,0.27,1.095,0.454
11547505,1,PC,,0.93846,2.16082e-06,131.849,0.00048406,0.3,3.702,1.367,0.03352,179.2,5.186,46.97,1.335,0.3501,1900.0,375.0,,,5902.0,168.0,4.44,0.27,0.989,0.387
9353742,1,PC,,0.93875,2.1309e-06,131.683,0.000477154,0.5316,1.072,1.362,0.02737,271.1,8.001,47.43,1.569,0.2803,1800.0,376.0,,,5825.0,180.0,4.52,0.3,0.923,0.382
9092504,1,PC,,0.96285,3.49499e-06,132.134,0.000825159,0.3084,5.863,1.464,0.05229,286.8,13.56,29.08,1.367,0.6031,1660.0,351.0,,,5693.0,178.0,4.57,0.28,0.802,0.335
8947520,1,PC,,0.968528,4.80493e-06,131.509,0.000910153,0.697,0.7689,1.247,0.04808,120.8,8.034,20.63,1.023,0.209,1820.0,433.0,,,5854.0,179.0,4.44,0.3,0.867,0.409
8895758,1,PC,,0.96894,8.73129e-06,132.449,0.0023335,0.5295,3.484,1.696,0.2534,95.59,11.7,11.64,1.014,0.5925,1850.0,435.0,,,5853.0,210.0,4.46,0.31,1.007,0.468
6607644,1,PC,,0.971919,6.25193e-06,132.163,0.00153779,0.6403,1.267,1.494,0.1255,68.59,5.735,16.33,0.7158,0.2511,1580.0,277.0,,,5406.0,170.0,4.58,0.24,0.822,0.284
6362874,1,PC,,0.974865,1.91089e-06,132.102,0.000429821,0.09409,16.63,1.42,0.04459,138.0,3.517,53.66,0.9647,0.3753,1610.0,123.0,,,5487.0,111.0,4.56,0.12,0.832,0.122
1717722,2,PC,,0.977284,7.42506e-06,131.716,0.00186241,0.2993,11.93,1.54,0.2105,207.4,23.37,13.82,1.007,1.216,1350.0,81.3,,,4812.0,145.0,4.61,0.06,0.713,0.074
11752632,1,PC,,0.984907,5.95091e-06,132.348,0.00168287,0.901,0.3744,1.728,0.5628,61.87,4.527,18.19,0.8586,0.2852,1840.0,359.0,,,6060.0,170.0,4.51,0.28,0.925,0.356
4852528,4,PC,,0.986782,3.25362e-06,132.184,0.000680855,0.5001,1.744,1.358,0.05043,273.6,12.45,30.59,1.167,0.4385,1280.0,44.5,,,4611.0,95.0,4.62,0.04,0.699,0.039
8741367,1,PC,,0.988782,0.000192576,131.994,0.00366955,0.00933,576.3,1.827,0.4397,104.7,9.83,11.98,2.855,2.956,3180.0,689.0,,,6456.0,236.0,3.73,0.37,2.773,1.182
5371777,1,PC,,0.991628,1.007e-05,131.556,0.00302086,0.06443,146.0,2.109,1.309,61.85,7.403,10.73,0.8084,1.589,1920.0,510.0,,,6108.0,226.0,4.47,0.33,1.03,0.542
10489345,1,PC,,1.00393,4.24871e-06,132.103,0.000918127,0.2866,7.341,1.374,0.04984,476.4,29.6,23.47,1.594,1.059,1420.0,129.0,,,4949.0,191.0,4.55,0.17,0.741,0.122
7838675,1,PC,,1.00522,6.73968e-06,132.446,0.00148015,0.9,0.4338,1.655,0.4506,86.19,7.972,14.67,0.9561,0.4025,1680.0,338.0,,,5717.0,160.0,4.55,0.28,0.864,0.343
6060203,1,PC,,1.02268,4.29042e-06,132.434,0.000960143,0.9,0.3353,1.342,0.07395,137.6,8.26,23.45,1.133,0.3811,1590.0,287.0,,,5559.0,155.0,4.57,0.23,0.806,0.287
7120108,1,PC,,1.02587,2.51915e-06,131.65,0.000462408,0.5027,1.465,1.115,0.02415,238.5,8.546,39.42,1.246,0.3488,1470.0,1190.0,,,5035.0,157.0,4.52,0.81,0.791,1.282
10676927,1,PC,,1.03103,1.27134e-05,131.935,0.0025754,0.6801,3.287,2.126,0.1283,1326.0,268.3,10.34,2.944,2.707,1590.0,306.0,,,5661.0,205.0,4.59,0.22,0.76,0.287
9415172,2,PC,,1.04561,5.17779e-06,131.831,0.00143552,0.9,0.4403,1.762,0.3573,170.8,11.46,20.35,1.394,0.6374,1630.0,324.0,,,5569.0,167.0,4.55,0.29,0.887,0.349
5563057,1,PC,,1.04951,7.68191e-06,132.247,0.00277635,0.06861,92.66,3.324,3.511,19.95,1.557,15.48,0.7514,0.85,2810.0,875.0,,,7479.0,315.0,4.16,0.35,1.667,1.029
10153855,1,PC,,1.06379,2.68371e-06,131.526,0.00048318,0.4662,1.842,1.094,0.02512,241.8,9.136,37.14,1.58,0.4897,1650.0,315.0,,,5265.0,173.0,4.4,0.25,1.002,0.377
11076400,1,PC,,1.0781,4.90515e-06,132.031,0.000844855,0.3113,7.509,0.9343,0.03784,128.9,9.46,20.45,0.9132,0.6966,1440.0,1110.0,,,4973.0,149.0,4.51,0.78,0.809,1.245
6200235,1,PC,,1.0784,2.68359e-06,132.168,0.000552075,0.5005,1.632,1.33,0.02945,315.2,12.02,36.97,1.783,0.5182,1670.0,371.0,,,5325.0,175.0,4.38,0.29,0.985,0.433
12061969,2,PC,,1.09,8.95458e-06,131.585,0.00194025,0.1671,33.7,1.337,0.1188,168.7,20.39,11.23,0.9963,1.655,1420.0,122.0,,,5093.0,171.0,4.58,0.11,0.784,0.124
5895158,1,PC,,1.09365,3.45604e-06,132.479,0.000701571,0.2619,6.769,1.412,0.03411,210.6,10.09,28.32,1.267,0.5252,1670.0,349.0,,,5835.0,165.0,4.54,0.3,0.869,0.359
9278725,1,PC,,1.10446,2.38861e-06,132.324,0.000469409,0.129,11.79,1.195,0.03168,429.1,14.55,41.4,1.528,0.6717,1400.0,112.0,,,5002.0,154.0,4.54,0.14,0.753,0.111
5794570,2,PC,,1.11612,2.08872e-06,131.852,0.000368811,0.5046,0.7798,1.344,0.01903,108.6,3.183,46.92,0.9684,0.1192,1660.0,155.0,,,5721.0,116.0,4.52,0.15,0.905,0.165
8247771,1,PC,,1.11855,4.90165e-06,131.727,0.00115266,0.4973,2.496,1.531,0.09277,229.3,14.76,21.09,1.024,0.5608,1180.0,61.7,,,4493.0,137.0,4.64,0.05,0.672,0.057
8222627,1,PC,,1.12171,5.78358e-06,131.581,0.00105129,0.6954,0.847,1.133,0.05421,75.53,6.157,17.17,2.4,0.7643,2380.0,665.0,,,5023.0,135.0,3.68,0.35,2.571,1.428
4242692,1,PC,,1.13855,3.53395e-06,132.463,0.000966268,0.5918,0.8352,2.06,0.1064,83.56,3.789,29.0,1.465,0.2028,2420.0,531.0,,,6522.0,203.0,4.09,0.25,1.528,0.665
10549902,1,PC,,1.14111,9.50421e-06,132.256,0.00229632,0.09517,88.47,1.572,0.2865,63.07,7.578,11.1,0.821,1.392,1880.0,449.0,,,6191.0,206.0,4.44,0.31,1.03,0.488
10332883,1,PC,,1.15117,1.1378e-06,132.078,0.00022008,0.3053,1.722,1.211,0.01887,518.7,8.259,87.74,1.191,0.1681,924.0,43.6,,,3837.0,95.0,4.74,0.04,0.522,0.042
7215678,1,PC,,1.15124,2.51883e-06,132.646,0.000418865,0.9001,0.1926,0.97,0.08683,244.9,9.117,38.98,1.711,0.2931,1760.0,361.0,,,6086.0,187.0,4.51,0.3,0.921,0.374
7449844,1,PC,,1.15222,1.14883e-07,132.124,2.03941e-05,0.2956,0.0744,1.791,0.007109,11380.0,18.76,1197.0,19.31,0.08673,2690.0,776.0,,,7172.0,324.0,4.11,0.33,1.77,1.007
5903301,1,PC,,1.16015,1.69714e-07,132.147,4.23807e-05,0.9,0.003852,1.911,0.005049,10980.0,31.94,603.1,17.7,0.2028,2180.0,533.0,,,6200.0,225.0,4.16,0.24,1.382,0.667
3450040,1,PC,,1.16694,6.52224e-06,131.65,0.00164731,0.5013,2.551,1.614,0.09855,89.47,7.389,15.95,0.865,0.3144,1670.0,359.0,,,5912.0,175.0,4.53,0.3,0.889,0.377
6199056,1,PC,,1.169,2.84978e-06,131.739,0.000574813,0.5079,1.18,1.128,0.02457,115.8,4.369,35.89,1.585,0.2351,2290.0,546.0,,,6514.0,213.0,4.17,0.26,1.415,0.668
9072639,1,PC,,1.18284,8.28756e-06,131.984,0.00268282,0.652,0.7613,2.91,0.4306,21.8,1.823,14.64,1.303,0.2261,2800.0,404.0,,,6017.0,130.0,3.7,0.21,2.639,0.752
6717252,1,PC,,1.19258,9.06741e-06,132.677,0.00190645,0.497,2.855,1.403,0.08999,47.91,5.667,11.08,0.7184,0.3162,1730.0,340.0,,,5600.0,167.0,4.35,0.25,1.013,0.394
10141900,3,PC,,1.19652,6.91703e-06,132.543,0.00152112,0.8997,0.7009,1.373,0.146,194.3,18.42,14.78,1.342,1.031,1420.0,188.0,,,5258.0,177.0,4.58,0.17,0.793,0.203
7746958,1,PC,,1.20469,4.71287e-06,131.907,0.000645483,0.9007,0.3998,0.8834,0.1747,224.3,15.99,20.4,1.804,0.7115,1710.0,0.00223,,,5780.0,0.0,4.44,0.0,1.0,0.0
10973664,3,PC,,1.20846,2.62006e-06,132.469,0.000566684,0.2951,3.95,1.52,0.02651,233.8,8.332,37.91,1.491,0.3842,1770.0,342.0,,,6122.0,190.0,4.49,0.28,0.964,0.368
4164922,1,PC,,1.2107,2.01396e-06,132.392,0.000385424,0.9,0.1652,1.407,0.02359,161.9,4.503,49.33,1.175,0.2212,1350.0,48.9,,,5014.0,103.0,4.56,0.04,0.756,0.045
